11;img/z11/11.png;На рисунке — схема дорог, связывающих города А, Б, В, Г, Д, Е, Ж и К. По каждой дороге можно двигаться только в одном направлении, указанном стрелкой. Сколько существует различных путей из города А в город К?; 12;{n}Начнем считать количество путей с конца маршрута — с города К. Пусть NX — количество различных путей из города А в город X, N — общее число путей.{n} {n}В К можно приехать из Е, Г, или Ж, поэтому N = NК = NЕ + NГ + NЖ (*).{n} {n}Аналогично:{n} {n}NЕ = NБ + NВ = 1 + 2 = 3.{n}NГ = NВ + NА + NД = 2 + 1 + 1 = 4.  {n}NЖ = NГ + NД = 4 + 1 = 5.{n}NБ = NА = 1.{n}NВ = NА + NБ = 1 + 1 = 2.{n}NД = NА = 1.{n} {n}Подставим в формулу (*): N = 3 + 4 + 5 = 12.{n}
12;img/z11/12.png;На рисунке — схема дорог, связывающих города А, Б, В, Г, Д, Е, Ж и К. По каждой дороге можно двигаться только в одном направлении, указанном стрелкой. Сколько существует различных путей из города А в город К?; 10;{n}Начнем считать количество путей с конца маршрута — с города К. Пусть NX — количество различных путей из города А в город X, N — общее число путей.{n} {n}В К можно приехать из Е, В, Г или Ж, поэтому N = NК = NЕ + NВ + NГ + NЖ (*).{n} {n}Аналогично:{n} {n}NЕ = NБ + NВ = 1 + 1 = 2.{n}NВ = NА = 1.  {n}NГ = NВ + NА + NД = 1 + 1 + 1 = 3.{n}NЖ = NГ + NД = 3 + 1 = 4.{n}NБ = NА = 1.{n}NД = NА = 1.{n} {n}Подставим в формулу (*): N = 2 + 1 + 3 + 4 = 10.{n}
13;img/z11/13.png;На рисунке — схема дорог, связывающих города А, Б, В, Г, Д, Е, Ж и К. По каждой дороге можно двигаться только в одном направлении, указанном стрелкой. Сколько существует различных путей из города А в город К?; 10;{n}Начнем считать количество путей с конца маршрута — с города К. Пусть NX — количество различных путей из города А в город X, N — общее число путей.{n} {n}В К можно приехать из Е, В, Г или Ж, поэтому N = NК = NЕ + NВ + NГ + NЖ (*).{n} {n}Аналогично:{n} {n}NЕ = NБ + NВ = 1 + 2 = 3.{n}NВ = NА + NБ = 1 + 1 = 2.  {n}NГ = NА + NД = 1 + 1 = 2.{n}NЖ = NГ + NД = 2 + 1 = 3.{n}NБ = NА = 1.{n}NД = NА = 1.{n} {n}Подставим в формулу (*): N = 3 + 2 + 2 + 3 = 10.{n}
14;img/z11/14.png;На рисунке — схема дорог, связывающих города А, Б, В, Г, Д, Е, Ж и К. По каждой дороге можно двигаться только в одном направлении, указанном стрелкой. Сколько существует различных путей из города А в город К?; 12;{n}Начнем считать количество путей с конца маршрута — с города К. Пусть NX — количество различных путей из города А в город X, N — общее число путей.{n} {n}В К можно приехать из Е, В, Г или Ж, поэтому N = NК = NЕ + NВ + NГ + NЖ (*).{n} {n}Аналогично:{n} {n}NЕ = NБ = 1.{n}NВ = NА + NБ = 1 + 1 = 2.  {n}NГ = NВ + NА + NД = 2 + 1 + 1 = 4.{n}NЖ = NГ + NД = 4 + 1 = 5.{n}NБ = NА = 1.{n}NД = NА = 1.{n} {n}Подставим в формулу (*): N = 1 + 2 + 4 + 5 = 12.{n}
15;img/z11/15.png;На рисунке — схема дорог, связывающих города А, Б, В, Г, Д, Е, Ж и К. По каждой дороге можно двигаться только в одном направлении, указанном стрелкой. Сколько существует различных путей из города А в город К?; 12;{n}Начнем считать количество путей с конца маршрута — с города К. Пусть NX — количество различных путей из города А в город X, N — общее число путей.{n} {n}В К можно приехать из Е, В, Г или Ж, поэтому N = NК = NЕ + NВ + NГ + NЖ (*).{n} {n}Аналогично:{n} {n}NЕ = NБ + NВ = 1 + 2 = 3.{n}NВ = NА + NБ = 1 + 1 = 2.  {n}NГ = NВ + NА = 2 + 1 = 3.{n}NЖ = NГ + NД = 3 + 1 = 4.{n}NБ = NА = 1.{n}NД = NА = 1.{n} {n}Подставим в формулу (*): N = 3 + 2 + 3 + 4 = 12.{n}
16;img/z11/16.png;На рисунке — схема дорог, связывающих города А, Б, В, Г, Д, Е, Ж и К. По каждой дороге можно двигаться только в одном направлении, указанном стрелкой. Сколько существует различных путей из города А в город К?; 13;{n}Начнем считать количество путей с конца маршрута — с города К. Пусть NX — количество различных путей из города А в город X, N — общее число путей.{n} {n}В К можно приехать из Е, В, Г или Ж, поэтому N = NК = NЕ + NВ + NГ + NЖ (*).{n} {n}Аналогично:{n} {n}NЕ = NВ = 2.{n}NВ = NА + NБ = 1 + 1 = 2.  {n}NГ = NВ + NА + NД = 2 + 1 + 1 = 4.{n}NЖ = NГ + NД = 4 + 1 = 5.{n}NБ = NА = 1.{n}NД = NА = 1.{n} {n}Подставим в формулу (*): N = 2 + 2 + 4 + 5 = 13.{n}
17;img/z11/17.png;На рисунке — схема дорог, связывающих города А, Б, В, Г, Д, Е, Ж и К. По каждой дороге можно двигаться только в одном направлении, указанном стрелкой. Сколько существует различных путей из города А в город К?; 8;{n}Начнем считать количество путей с конца маршрута — с города К. Пусть NX — количество различных путей из города А в город X, N — общее число путей.{n} {n}В К можно приехать из Е или Д, поэтому N = NК = NЕ + NД(*).{n} {n}Аналогично:{n} {n}NД = NБ + NВ = 1 + 3 = 4.{n}NЕ = NВ + NГ = 3 + 1 = 4.  {n}NБ = NА = 1.{n}NВ = NБ + NА + NГ = 1 + 1 + 1 = 3.{n}NГ = NА = 1.{n} {n}Подставим в формулу (*): N = 4 + 4 = 8.{n}
18;img/z11/18.png;На рисунке — схема дорог, связывающих города А, Б, В, Г, Д, Е и К. По каждой дороге можно двигаться только в одном направлении, указанном стрелкой. Сколько существует различных путей из города А в город К?; 7;{n}Начнем считать количество путей с конца маршрута — с города К. Пусть NX — количество различных путей из города А в город X, N — общее число путей.{n} {n}В К можно приехать из Е или Д, поэтому N = NК = NЕ + NД(*).{n} {n}Аналогично:{n} {n}NД = NБ + NЕ = 1 + 3 = 4.{n}NЕ = NБ + NВ + NГ = 1 + 1 + 1 = 3.  {n}NБ = NА = 1.{n}NВ = NА = 1.{n}NГ = NА = 1.{n} {n}Подставим в формулу (*): N = 4 + 3 = 7.{n}
19;img/z11/19.png;На рисунке — схема дорог, связывающих города А, Б, В, Г, Д, Е, К. По каждой дороге можно двигаться только в одном направлении, указанном стрелкой. Сколько существует различных путей из города А в город К?; 7;{n}Начнем считать количество путей с конца маршрута — с города К. Пусть NX — количество различных путей из города А в город X, N — общее число путей.{n} {n}В К можно приехать из Е или Д, поэтому N = NК = NЕ + NД(*).{n} {n}Аналогично:{n} {n}NД = NБ + NЕ = 3 + 2 = 5.{n}NЕ = NВ + NГ = 1 + 1 = 2.  {n}NБ = NА + NЕ = 1 + 2 = 3.{n}NВ = NА = 1.{n}NГ = NА = 1.{n} {n}Подставим в формулу (*): N = 5 + 2 = 7.{n}
20;img/z11/20.png;На рисунке — схема дорог, связывающих города А, Б, В, Г, Д, Е, К. По каждой дороге можно двигаться только в одном направлении, указанном стрелкой. Сколько существует различных путей из города А в город К?; 7;{n}Начнем считать количество путей с конца маршрута — с города К. Пусть NX — количество различных путей из города А в город X, N — общее число путей.{n} {n}В К можно приехать из Е или Д, поэтому N = NК = NЕ + NД(*).{n} {n}Аналогично:{n} {n}NД = NБ = 1.{n}NЕ = NБ + NВ + NГ = 1 + 2 + 3 = 6.  {n}NБ = NА = 1.{n}NВ = NА + NБ = 1 + 1 = 2.{n}NГ = NА + NВ = 1 + 2 = 3.{n} {n}Подставим в формулу (*): N = 6 + 1 = 7.{n}
21;img/z11/21.png;На рисунке — схема дорог, связывающих города А, Б, В, Г, Д, Е, К. По каждой дороге можно двигаться только в одном направлении, указанном стрелкой. Сколько существует различных путей из города А в город К?; 9;{n}Начнем считать количество путей с конца маршрута — с города К. Пусть NX — количество различных путей из города А в город X, N — общее число путей.{n} {n}В К можно приехать из Е или Д, поэтому N = NК = NЕ + NД(*).{n} {n}Аналогично:{n} {n}NД = NБ = 3.{n}NЕ = NБ + NВ + NГ = 3 + 2 + 1 = 6.  {n}NБ = NА + NВ = 1 + 2 = 3.{n}NВ = NА + NГ = 1 + 1 = 2.{n}NГ = NА = 1.{n} {n}Подставим в формулу (*): N = 3 + 6 = 9.{n}
22;img/z11/22.png;На рисунке — схема дорог, связывающих города А, Б, В, Г, Д, Е, К. По каждой дороге можно двигаться только в одном направлении, указанном стрелкой. Сколько существует различных путей из города А в город К?; 7;{n}Начнем считать количество путей с конца маршрута — с города К. Пусть NX — количество различных путей из города А в город X, N — общее число путей.{n} {n}В К можно приехать из Е или Д, поэтому N = NК = NЕ + NД(*).{n} {n}Аналогично:{n} {n}NД = NБ = 2.{n}NЕ = NБ + NВ + NГ = 2 + 1 + 2 = 5.  {n}NБ = NА + NВ = 1 + 1 = 2.{n}NВ = NА = 1.{n}NГ = NА + NВ = 1 + 1 = 2.{n} {n}Подставим в формулу (*): N = 5 + 2 = 7.{n}
23;img/z11/23.png;На рисунке — схема дорог, связывающих города А, Б, В, Г, Д, Е, К. По каждой дороге можно двигаться только в одном направлении, указанном стрелкой. Сколько существует различных путей из города А в город К?; 9;{n}Начнем считать количество путей с конца маршрута — с города К. Пусть NX — количество различных путей из города А в город X, N — общее число путей.{n} {n}В К можно приехать из Е или Д, поэтому N = NК = NЕ + NД(*).{n} {n}Аналогично:{n} {n}NД = NБ + NЕ = 1 + 4 = 5.{n}NЕ = NБ + NВ + NГ = 1 + 1 + 2 = 4.  {n}NБ = NА = 1.{n}NВ = NА = 1.{n}NГ = NА + NБ = 2.{n} {n}Подставим в формулу (*): N = 5 + 4 = 9.{n}
24;img/z11/24.png;На рисунке — схема дорог, связывающих города А, Б, В, Г, Д, Е, К. По каждой дороге можно двигаться только в одном направлении, указанном стрелкой. Сколько существует различных путей из города А в город К?; 10;{n}Начнем считать количество путей с конца маршрута — с города К. Пусть NX — количество различных путей из города А в город X, N — общее число путей.{n} {n}В К можно приехать из Е, Б или Д, поэтому N = NК = NЕ + NБ + NД(*).{n} {n}Аналогично:{n} {n}NБ = NА + NЕ = 1 + 2 = 3.{n}NД = NБ + NЕ = 3 + 2 = 5.{n}NЕ = NВ + NГ = 1 + 1 = 2.{n}NВ = NА = 1.{n}NГ = NА = 1.{n} {n}Подставим в формулу (*): N = 3 + 5 + 2 = 10.{n}
25;img/z11/25.png;На рисунке — схема дорог, связывающих города А, Б, В, Г, Д, Е, К. По каждой дороге можно двигаться только в одном направлении, указанном стрелкой. Сколько существует различных путей из города А в город К?; 8;{n}Начнем считать количество путей с конца маршрута — с города К. Пусть NX — количество различных путей из города А в город X, N — общее число путей.{n} {n}В К можно приехать из Е или Д, поэтому N = NК = NЕ + NД(*).{n} {n}Аналогично:{n} {n}NД = NБ + NА = 1 + 1 = 2.{n}NЕ = NБ + NВ + NГ = 1 + 2 + 3 = 6.{n}NБ = NА = 1.{n}NВ = NБ + NА = 1 + 1 = 2.{n}NГ = NА + NВ = 1 + 2 = 3.{n} {n}Подставим в формулу (*): N = 2 + 6 = 8.{n}
26;img/z11/26.png;На рисунке — схема дорог, связывающих города А, Б, В, Г, Д, Е, К. По каждой дороге можно двигаться только в одном направлении, указанном стрелкой. Сколько существует различных путей из города А в город К?; 10;{n}Начнем считать количество путей с конца маршрута — с города К. Пусть NX — количество различных путей из города А в город X, N — общее число путей.{n} {n}В К можно приехать из Е или Д, поэтому N = NК = NЕ + NД(*).{n} {n}Аналогично:{n} {n}NД = NБ + NА = 3 + 1 = 4.{n}NЕ = NБ + NВ + NГ = 3 + 2 + 1 = 6.{n}NБ = NА + NВ = 1 + 2 = 3.{n}NВ = NА + NГ = 1 + 1 = 2.{n}NГ = NА = 1.{n} {n}Подставим в формулу (*): N = 4 + 6 = 10.{n}
27;img/z11/27.png;На рисунке — схема дорог, связывающих города А, Б, В, Г, Д, Е, К. По каждой дороге можно двигаться только в одном направлении, указанном стрелкой. Сколько существует различных путей из города А в город К?; 8;{n}Начнем считать количество путей с конца маршрута — с города К. Пусть NX — количество различных путей из города А в город X, N — общее число путей.{n} {n}В К можно приехать из Е или Д, поэтому N = NК = NЕ + NД(*).{n} {n}Аналогично:{n} {n}NД = NБ + NА = 2 + 1 = 3.{n}NЕ = NБ + NВ + NГ = 2 + 1 + 2 = 5.{n}NБ = NА + NВ = 1 + 1 = 2.{n}NВ = NА = 1.{n}NГ = NА + NВ = 1 + 1 = 2.{n} {n}Подставим в формулу (*): N = 5 + 3 = 8.{n}
28;img/z11/28.png;На рисунке изображена схема соединений, связывающих пункты А, В, С, D, Е, F, G, Н. По каждому соединению можно двигаться только в одном направлении, указанном стрелкой. Сколько существует различных путей из пункта А в пункт Н?; 9;{n}Начнем считать количество путей с конца маршрута — с города H. Пусть NX — количество различных путей из города H в город X, N — общее число путей.{n} {n}В H можно приехать из G или E, поэтому N = NH = NE + NG (*).{n} {n}Аналогично:{n} {n}NE = NC = 1.{n}NG = NE + ND + NF = 1 + 3 + 4 = 8.  {n}NC = NA = 1.{n}ND = NC + NA + NB = 1 + 1 + 1 = 3.  {n}NF = NB + ND = 1 + 3 = 4.{n}NB = NА = 1.{n} {n}Подставим в формулу (*): N = 8 + 1 = 9.{n}
29;img/z11/29.png;На рисунке изображена схема соединений, связывающих пункты А, В, С, D, Е, F, G, Н. По каждому соединению можно двигаться только в одном направлении, указанном стрелкой. Сколько существует различных путей из пункта А в пункт Н?; 4;{n}Начнем считать количество путей с конца маршрута — с города H. Пусть NX — количество различных путей из города H в город X, N — общее число путей.{n} {n}В H можно приехать из G, E или D, поэтому N = NH = NG + NE + ND (*).{n} {n}Аналогично:{n} {n}NG = NF = 0.{n}NE = NF + NC + ND = 0 + 0 + 2 = 2.  {n}ND = NB + NA = 1 + 1 = 2.{n}NF = NC = 0.  {n}NC = 0.{n}NB = NА + NC = 1.{n} {n}Подставим в формулу (*): N = 2 + 2 = 4.{n}
30;img/z11/30.png;На рисунке изображена схема соединений, связывающих пункты А, В, С, D, Е, F. По каждому соединению можно двигаться только в одном направлении, указанном стрелкой. Сколько существует различных путей из пункта А в пункт F?; 6;{n}Начнем считать количество путей с конца маршрута — с города F. Пусть NX — количество различных путей из города F в город X, N — общее число путей.{n} {n}В F можно приехать из B или E, поэтому N = NF = NB + NE (*).{n} {n}Аналогично:{n} {n}NB = NA + NC = 1 + 2 = 3.{n}NE = NC + ND = 2 + 1 = 3.  {n}NC = NA + ND = 1 + 1 = 2.{n}ND = NA = 1.  {n} {n}Подставим в формулу (*): N = 3 + 3 = 6.{n}
31;img/z11/31.png;На рисунке изображена схема соединений, связывающих пункты А, В, С, D, Е, F. По каждому соединению можно двигаться только в одном направлении, указанном стрелкой. Сколько существует различных путей из пункта А в пункт F?; 9;{n}Начнем считать количество путей с конца маршрута — с города F. Пусть NX — количество различных путей из города F в город X, N — общее число путей.{n} {n}В F можно приехать из B или E, поэтому N = NF = NC + NE + ND (*).{n} {n}Аналогично:{n} {n}NC = NA + NE = 1 + 3 = 4.{n}NE = NA + ND = 1 + 2 = 3.  {n}ND = NA + NB = 1 + 1 = 2.{n}NB = NA = 1.  {n} {n}Подставим в формулу (*): N = 4 + 3 + 2 = 9.{n}
32;img/z11/32.png;На рисунке изображена схема соединений, связывающих пункты А, В, С, D, Е, F, G, H. По каждому соединению можно двигаться только в одном направлении, указанном стрелкой. Сколько существует различных путей из пункта А в пункт H?; 6;{n}Начнем считать количество путей с конца маршрута — с города H. Пусть NX — количество различных путей из города H в город X, N — общее число путей.{n} {n}В H можно приехать из F или G, поэтому N = NH = NF + NG (*).{n} {n}Аналогично:{n} {n}NF = NE + ND = 2 + 2 = 4.{n}NG = ND = 2.  {n}NE = NB + NA = 1 + 1 = 2.{n}ND = NA + NC = 1 + 1 = 2.{n}NB = NA = 1.{n}NA = NC = 1. {n} {n}Подставим в формулу (*): N = 4 + 2 = 6.{n}
33;img/z11/33.png;На рисунке изображена схема соединений, связывающих пункты А, В, С, D, Е, F, G, H. По каждому соединению можно двигаться только в одном направлении, указанном стрелкой. Сколько существует различных путей из пункта А в пункт H?; 10;{n}Начнем считать количество путей с конца маршрута — с города H. Пусть NX — количество различных путей из города H в город X, N — общее число путей.{n} {n}В H можно приехать из F или G, поэтому N = NH = NF + NG (*).{n} {n}Аналогично:{n} {n}NF = NE + ND + NG = 2 + 2 + 3 = 7.{n}NG = ND + NC = 2 + 1 = 3.  {n}NE = NB + NA = 1 + 1 = 2.{n}ND = NA + NC = 1 + 1 = 2.{n}NB = NA = 1.{n}NC = NA = 1. {n} {n}Подставим в формулу (*): N = 7 + 3 = 10.{n}
34;img/z11/34.png;На рисунке изображена схема соединений, связывающих пункты А, В, С, D, Е, F, G. По каждому соединению можно двигаться только в одном направлении, указанном стрелкой. Сколько существует различных путей из пункта А в пункт G?; 7;{n}Начнем считать количество путей с конца маршрута — с города G. Пусть NX — количество различных путей из города G в город X, N — общее число путей.{n} {n}В "G" можно приехать из C или F, поэтому N = NG = NC + NF (*).{n} {n}Аналогично:{n} {n}NC = NB = 1.{n}NF = NE + ND = 4 + 2 = 6.  {n}NE = NC + NB+ ND = 1 + 1 + 2 = 4.{n}NB = NA = 1.{n}ND = NA+ NB = 2.{n} {n}Подставим в формулу (*): N = 1 + 6 = 7.{n}
35;img/z11/35.png;На рисунке изображена схема соединений, связывающих пункты А, В, С, D, Е, F, G. По каждому соединению можно двигаться только в одном направлении, указанном стрелкой. Сколько существует различных путей из пункта А в пункт G?; 8;{n}Начнем считать количество путей с конца маршрута — с города G. Пусть NX — количество различных путей из города G в город X, N — общее число путей.{n} {n}В G можно приехать из D или F, E поэтому N = NG = ND + NF + NE (*).{n} {n}Аналогично:{n} {n}ND = NB + NE = 1 + 2 = 3.{n}NF = NE + NC = 2 + 1 = 3.  {n}NE = NB + NA = 1 + 1 = 2.{n}NB = NA = 1.{n}NC = NA = 1.{n} {n}Подставим в формулу (*): N = 3 + 3 + 2 = 8.{n}
36;img/z11/36.png;На рисунке — схема дорог, связывающих города А, Б, В, Г, Д, Е, Ж и К. По каждой дороге можно двигаться только в одном направлении, указанном стрелкой. Сколько существует различных путей из города А в город К?; 12;{n}Начнем считать количество путей с конца маршрута — с города К. Пусть NX — количество различных путей из города А в город X, N — общее число путей.{n} {n}В К можно приехать из Е или Ж, поэтому N = NК = NЕ + NЖ + NВ + NГ(*).{n} {n}Аналогично:{n} {n}NЕ = NБ = 1.{n}NЖ = NГ + NД = 4 + 1 = 5.{n}NБ = NА = 1.{n}NВ = NБ + NА = 1 + 1 = 2.  {n}NГ = NВ + NА + NД = 2 + 1 + 1 = 4.{n}NД = NА = 1.{n} {n}Подставим в формулу (*): N = 5 + 1 + 2 + 4 = 12.{n}
37;img/z11/37.png;На рисунке — схема дорог, связывающих города  A, B, C, D, E, F, G. По каждой дороге можно двигаться только в одном направлении, указанном стрелкой. Сколько существует различных путей из города А в город G?; 11;{n}Начнем считать количество путей с конца маршрута — с города G. Пусть NX — количество различных путей из города А в город X, N — общее число путей. В город G можно приехать из C, D или F, поэтому N = NG = NC + ND + NF(*).{n} {n}Аналогично:{n} {n}NC = NA + ND = 1 + 3 = 4.{n}ND = NA + NB + NE = 1 + 1 + 1 = 3.{n}NF = ND + NE = 3 + 1 = 4.{n}NB = NA = 1.  {n}NE = NВ = 1.{n} {n}Подставим в формулу (*): N = 4 + 3 + 4 = 11.{n}
38;img/z11/38.png;На рисунке — схема дорог, связывающих города  A, B, C, D, E, F, G. По каждой дороге можно двигаться только в одном направлении, указанном стрелкой. Сколько существует различных путей из города А в город G?; 12;{n}Начнем считать количество путей с конца маршрута — с города G. Пусть NX — количество различных путей из города А в город X, N — общее число путей. В город G можно приехать из D, E или F, поэтому N = NG = ND + NE + NF(*).{n} {n}Аналогично:{n} {n}ND = NA = 1.{n}NE = ND + NA + NB + NC = 1 + 1 + 1 + 2 = 5.{n}NF = NE + NB = 5 + 1 = 6.{n}NB = NA = 1.  {n}NC = ND + NA = 1 + 1 = 2.{n} {n}Подставим в формулу (*): N = 5 + 6 + 1 = 12.{n}
