11;img/z18/11.png;В таблице приведены запросы к поисковому серверу. Для каждого запроса указан его код — соответствующая буква от А до Г. Расположите коды запросов слева направо в порядке возрастания количества страниц, которые нашёл поисковый сервер по каждому запросу. По всем запросам было найдено разное количество страниц. Для обозначения логической операции «ИЛИ» в запросе используется символ «|», а для логической операции «И» — «&»:{n} {n}{n}; ВАГБ;{n}Чем больше в запросе «ИЛИ», тем больше результатов выдаёт поисковой сервер. Чем больше в запросе операций «И», тем меньше результатов выдаст поисковой сервер. Таким образом, ответ ВАГБ.{n}
12;img/z18/12.png;В таблице приведены запросы к поисковому серверу. Для каждого запроса указан его код — соответствующая буква от А до Г. Расположите коды запросов слева направо в порядке возрастания количества страниц, которые нашёл поисковый сервер по каждому запросу. По всем запросам было найдено разное количество страниц. Для обозначения логической операции «ИЛИ» в запросе используется символ «|», а для логической операции «И» — «&»:{n} {n}{n}; БВГА;{n}Чем больше в запросе «ИЛИ», тем больше результатов выдаёт поисковой сервер. Чем больше в запросе операций «И», тем меньше результатов выдаст поисковой сервер. Таким образом, ответ БВГА.{n}
13;img/z18/13.png;В таблице приведены запросы к поисковому серверу. Для каждого запроса указан его код — соответствующая буква от А до Г. Расположите коды запросов слева направо в порядке возрастания количества страниц, которые нашёл поисковый сервер по каждому запросу. По всем запросам было найдено разное количество страниц. Для обозначения логической операции «ИЛИ» в запросе используется символ «|», а для логической операции «И» — «&»:{n} {n}{n}; БГВА;{n}Чем больше в запросе «ИЛИ», тем больше результатов выдаёт поисковой сервер. Чем больше в запросе операций «И», тем меньше результатов выдаст поисковой сервер. Таким образом, ответ БГВА.{n}
14;img/z18/14.png;В таблице приведены запросы к поисковому серверу. Для каждого запроса указан его код — соответствующая буква от А до Г. Расположите коды запросов слева направо в порядке возрастания количества страниц, которые нашёл поисковый сервер по каждому запросу. По всем запросам было найдено разное количество страниц. Для обозначения логической операции «ИЛИ» в запросе используется символ «|», а для логической операции «И» — «&»:{n} {n}{n}; АГБВ;{n}Чем больше в запросе «ИЛИ», тем больше результатов выдаёт поисковой сервер. Чем больше в запросе операций «И», тем меньше результатов выдаст поисковой сервер. Таким образом, ответ АГБВ.{n}
15;img/z18/15.png;В таблице приведены запросы к поисковому серверу. Для каждого запроса указан его код — соответствующая буква от А до Г. Расположите коды запросов слева направо в порядке убывания количества страниц, которые нашёл поисковый сервер по каждому запросу. По всем запросам было найдено разное количество страниц. Для обозначения логической операции «ИЛИ» в запросе используется символ «|», а для логической операции «И» — «&»:{n} {n}{n}; АГВБ;{n}Чем больше в запросе «ИЛИ», тем больше результатов выдаёт поисковой сервер. Чем больше в запросе операций «И», тем меньше результатов выдаст поисковой сервер. Таким образом, ответ АГВБ.{n}
16;img/z18/16.png;В таблице приведены запросы к поисковому серверу. Для каждого запроса указан его код — соответствующая буква от А до Г. Расположите коды запросов слева направо в порядке убывания количества страниц, которые нашёл поисковый сервер по каждому запросу. По всем запросам было найдено разное количество страниц. Для обозначения логической операции «ИЛИ» в запросе используется символ «|», а для логической операции «И» — «&»:{n} {n}{n}; ГБВА;{n}Чем больше в запросе «ИЛИ», тем больше результатов выдаёт поисковой сервер. Чем больше в запросе операций «И», тем меньше результатов выдаст поисковой сервер. Таким образом, ответ ГБВА.{n}
17;img/z18/17.png;В таблице приведены запросы к поисковому серверу. Для каждого запроса указан его код — соответствующая буква от А до Г. Расположите коды запросов слева направо в порядке убывания количества страниц, которые нашёл поисковый сервер по каждому запросу. По всем запросам было найдено разное количество страниц. Для обозначения логической операции «ИЛИ» в запросе используется символ «|», а для логической операции «И» — «&»:{n} {n}{n}; ВАГБ;{n}Чем больше в запросе «ИЛИ», тем больше результатов выдаёт поисковой сервер. Чем больше в запросе операций «И», тем меньше результатов выдаст поисковой сервер. Таким образом, ответ ВАГБ.{n}
18;img/z18/18.png;В таблице приведены запросы к поисковому серверу. Для каждого запроса указан его код — соответствующая буква от А до Г. Расположите коды запросов слева направо в порядке возрастания количества страниц, которые нашёл поисковый сервер по каждому запросу. По всем запросам было найдено разное количество страниц. Для обозначения логической операции «ИЛИ» в запросе используется символ «|», а для логической операции «И» — «&»:{n} {n}{n}; ВБАГ;{n}Чем больше в запросе «ИЛИ», тем больше результатов выдаёт поисковой сервер. Чем больше в запросе операций «И», тем меньше результатов выдаст поисковой сервер. Таким образом, ответ ВБАГ.{n}
19;img/z18/19.png;В таблице приведены запросы к поисковому серверу. Расположите обозначения запросов в порядке возрастания количества страниц, которые найдёт поисковый сервер по каждому запросу. Для обозначения логической операции «ИЛИ» в запросе используется символ «|», а для логической операции «И» — «&»:{n} {n}{n}; ВБГА;{n}Чем больше в запросе «ИЛИ», тем больше результатов выдаёт поисковой сервер. Чем больше в запросе операций «И», тем меньше результатов выдаст поисковой сервер. Таким образом, ответ ВБГА.{n}
20;img/z18/20.png;В таблице приведены запросы к поисковому серверу. Расположите коды запросов в порядке возрастания количества страниц, которые нашёл поисковый сервер по каждому запросу. Для обозначения логической операции «ИЛИ» в запросе используется символ «|», а для логической операции «И» — «&»:{n} {n}{n}; АВБГ;{n}Чем больше в запросе «ИЛИ», тем больше результатов выдаёт поисковой сервер. Чем больше в запросе операций «И», тем меньше результатов выдаст поисковой сервер. Таким образом, ответ АВБГ.{n}
21;img/z18/21.png;В таблице приведены запросы к поисковому серверу. Расположите обозначения запросов в порядке возрастания количества страниц, которые найдёт поисковый сервер по каждому запросу. Для обозначения логической операции «ИЛИ» в запросе используется символ «|», а для логической операции «И» — «&»:{n} {n}{n}; ГАВБ;{n}Чем больше в запросе «ИЛИ», тем больше результатов выдаёт поисковой сервер. Чем больше в запросе операций «И», тем меньше результатов выдаст поисковой сервер. Таким образом, ответ ГАВБ.{n}
22;img/z18/22.png;В таблице приведены запросы к поисковому серверу. Расположите обозначения запросов в порядке возрастания количества страниц, которые найдёт поисковый сервер по каждому запросу. Для обозначения логической операции «ИЛИ» в запросе используется символ «|», а для логической операции «И» — «&»:{n} {n}{n}; ГБАВ;{n}Чем больше в запросе «ИЛИ», тем больше результатов выдаёт поисковой сервер. Чем больше в запросе операций «И», тем меньше результатов выдаст поисковой сервер. Таким образом, ответ ГБАВ.{n}
23;img/z18/23.png;В таблице приведены запросы к поисковому серверу. Расположите обозначения запросов в порядке возрастания количества страниц, которые найдёт поисковый сервер по каждому запросу. Для обозначения логической операции «ИЛИ» в запросе используется символ «|», а для логической операции «И» — «&»:{n} {n}{n}; ВБАГ;{n}Чем больше в запросе «ИЛИ», тем больше результатов выдаёт поисковой сервер. Чем больше в запросе операций «И», тем меньше результатов выдаст поисковой сервер. Таким образом, ответ ВБАГ.{n}
24;img/z18/24.png;В таблице приведены запросы к поисковому серверу. Расположите обозначения запросов в порядке возрастания количества страниц, которые найдёт поисковый сервер по каждому запросу. Для обозначения логической операции «ИЛИ» в запросе используется символ «|», а для логической операции «И» — «&»:{n} {n}{n}; БВАГ;{n}Чем больше в запросе «ИЛИ», тем больше результатов выдаёт поисковой сервер. Чем больше в запросе операций «И», тем меньше результатов выдаст поисковой сервер. Таким образом, ответ БВАГ.{n}
25;img/z18/25.png;В таблице приведены запросы к поисковому серверу. Расположите обозначения запросов в порядке возрастании количества страниц, которые найдёт поисковый сервер по каждому запросу. Для обозначения логической операции «ИЛИ» в запросе используется символ «|», а для логической операции «И» — «&»:{n} {n}{n}; АГБВ;{n}Чем больше в запросе «ИЛИ», тем больше результатов выдаёт поисковой сервер. Чем больше в запросе операций «И», тем меньше результатов выдаст поисковой сервер. Таким образом, ответ АГБВ.{n}
26;img/z18/26.png;В таблице приведены запросы к поисковому серверу. Расположите обозначения запросов в порядке возрастания количества страниц, которые найдёт поисковый сервер по каждому запросу. Для обозначения логической операции «ИЛИ» в запросе используется символ «|», а для логической операции «И» — «&»:{n} {n}{n}; ВАГБ;{n}Чем больше в запросе «ИЛИ», тем больше результатов выдаёт поисковой сервер. Чем больше в запросе операций «И», тем меньше результатов выдаст поисковой сервер. Таким образом, ответ ВАГБ.{n}
27;img/z18/27.png;В таблице приведены запросы к поисковому серверу. Расположите обозначения запросов в порядке возрастания количества страниц, которые найдёт поисковый сервер по каждому запросу. Для обозначения логической операции «ИЛИ» в запросе используется символ «|», а для логической операции «И» — «&»:{n} {n}{n}; БГВА;{n}Чем больше в запросе «ИЛИ», тем больше результатов выдаёт поисковой сервер. Чем больше в запросе операций «И», тем меньше результатов выдаст поисковой сервер. Таким образом, ответ БГВА.{n}
28;img/z18/28.png;В таблице приведены запросы к поисковому серверу. Для каждого запроса указан его код — соответствующая буква от А до Г. Расположите коды запросов слева направо в порядке убывания количества страниц, которые нашёл поисковый сервер по каждому запросу. По всем запросам было найдено разное количество страниц. Для обозначения логической операции «ИЛИ» в запросе используется символ «|», а для логической операции «И» — «&»:{n} {n}{n}; ГВАБ;{n}Чем больше в запросе «ИЛИ», тем больше результатов выдаёт поисковой сервер. Чем больше в запросе операций «И», тем меньше результатов выдаст поисковой сервер. Таким образом, ответ ГВАБ.{n}
29;img/z18/29.png;В таблице приведены запросы к поисковому серверу. Для каждого запроса указан его код — соответствующая буква от А до Г. Расположите коды запросов слева направо в порядке возрастания количества страниц, которые нашёл поисковый сервер по каждому запросу. По всем запросам было найдено разное количество страниц. Для обозначения логической операции «ИЛИ» в запросе используется символ «|», а для логической операции «И» — «&»:{n} {n}{n}; ГБАВ;{n}Чем больше в запросе «ИЛИ», тем больше результатов выдаёт поисковой сервер. Чем больше в запросе операций «И», тем меньше результатов выдаст поисковой сервер. Таким образом, ответ ГБАВ.{n}
30;img/z18/30.png;В таблице приведены запросы к поисковому серверу. Для каждого запроса указан его код — соответствующая буква от А до Г. Расположите коды запросов слева направо в порядке убывания количества страниц, которые нашёл поисковый сервер по каждому запросу. По всем запросам было найдено разное количество страниц. Для обозначения логической операции «ИЛИ» в запросе используется символ «|», а для логической операции «И» — «&»:{n} {n}{n}; АВБГ;{n}Чем больше в запросе «ИЛИ», тем больше результатов выдаёт поисковой сервер. Чем больше в запросе операций «И», тем меньше результатов выдаст поисковой сервер. Таким образом, ответ АВБГ.{n}
31;img/z18/31.png;В таблице приведены запросы к поисковому серверу. Для каждого запроса указан его код — соответствующая буква от А до Г. Расположите коды запросов слева направо в порядке возрастания количества страниц, которые нашёл поисковый сервер по каждому запросу. По всем запросам было найдено разное количество страниц. Для обозначения логической операции «ИЛИ» в запросе используется символ «|», а для логической операции «И» — «&»:{n} {n}{n}; АБГВ;{n}Чем больше в запросе «ИЛИ», тем больше результатов выдаёт поисковой сервер. Чем больше в запросе операций «И», тем меньше результатов выдаст поисковой сервер. Таким образом, ответ АБГВ.{n}
32;img/z18/32.png;В таблице приведены запросы к поисковому серверу. Для каждого запроса указан его код — соответствующая буква от А до Г. Расположите коды запросов слева направо в порядке убывания количества страниц, которые нашёл поисковый сервер по каждому запросу. По всем запросам было найдено разное количество страниц. Для обозначения логической операции «ИЛИ» в запросе используется символ «|», а для логической операции «И» — «&»:{n} {n}{n}; БГАВ;{n}Чем больше в запросе «ИЛИ», тем больше результатов выдаёт поисковой сервер. Чем больше в запросе операций «И», тем меньше результатов выдаст поисковой сервер. Таким образом, ответ БГАВ.{n}
33;img/z18/33.png;В таблице приведены запросы к поисковому серверу. Для каждого запроса указан его код — соответствующая буква от А до Г. Расположите коды запросов слева направо в порядке возрастания количества страниц, которые нашёл поисковый сервер по каждому запросу. По всем запросам было найдено разное количество страниц. Для обозначения логической операции «ИЛИ» в запросе используется символ «|», а для логической операции «И» — «&»:{n} {n}{n}; БВАГ;{n}Чем больше в запросе «ИЛИ», тем больше результатов выдаёт поисковой сервер. Чем больше в запросе операций «И», тем меньше результатов выдаст поисковой сервер. Таким образом, ответ БВАГ.{n}
34;img/z18/34.png;В таблице приведены запросы к поисковому серверу. Для каждого запроса указан его код — соответствующая буква от А до Г. Расположите коды запросов слева направо в порядке возрастания количества страниц, которые нашёл поисковый сервер по каждому запросу. По всем запросам было найдено разное количество страниц. Для обозначения логической операции «ИЛИ» в запросе используется символ «|», а для логической операции «И» — «&»:{n} {n}{n}; АВГБ;{n}Чем больше в запросе «ИЛИ», тем больше результатов выдаёт поисковой сервер. Чем больше в запросе операций «И», тем меньше результатов выдаст поисковой сервер. Таким образом, ответ АВГБ.{n}
35;img/z18/35.png;В таблице приведены запросы к поисковому серверу. Для каждого запроса указан его код — соответствующая буква от А до Г. Расположите коды запросов слева направо в порядке убывания количества страниц, которые нашёл поисковый сервер по каждому запросу. По всем запросам было найдено разное количество страниц. Для обозначения логической операции «ИЛИ» в запросе используется символ «|», а для логической операции «И» — «&»:{n} {n}{n}; АБГВ;{n}Чем больше в запросе «ИЛИ», тем больше результатов выдаёт поисковой сервер. Чем больше в запросе операций «И», тем меньше результатов выдаст поисковой сервер. Таким образом, ответ АБГВ.{n}
36;img/z18/36.png;В таблице приведены запросы к поисковому серверу. Для каждого запроса указан его код — соответствующая буква от А до Г. Расположите коды запросов слева направо в порядке возрастания количества страниц, которые нашёл поисковый сервер по каждому запросу. По всем запросам было найдено разное количество страниц. Для обозначения логической операции «ИЛИ» в запросе используется символ «|», а для логической операции «И» — «&»:{n} {n}{n}; АГБВ;{n}Чем больше в запросе «ИЛИ», тем больше результатов выдаёт поисковой сервер. Чем больше в запросе операций «И», тем меньше результатов выдаст поисковой сервер. Таким образом, ответ АГБВ.{n} {n}Ответ: АГБВ.{n}
37;img/z18/37.png;В таблице приведены запросы к поисковому серверу. Для каждого запроса указан его код — соответствующая буква от А до Г. Расположите коды запросов слева направо в порядке убывания количества страниц, которые нашёл поисковый сервер по каждому запросу. По всем запросам было найдено разное количество страниц. Для обозначения логической операции «ИЛИ» в запросе используется символ «|», а для логической операции «И» — «&»:{n} {n}{n}; ВБГА;{n}Чем больше в запросе «ИЛИ», тем больше результатов выдаёт поисковой сервер. Чем больше в запросе операций «И», тем меньше результатов выдаст поисковой сервер. Таким образом, ответ ВБГА.{n}
38;img/z18/38.png;В таблице приведены запросы к поисковому серверу. Для каждого запроса указан его код — соответствующая буква от А до Г. Расположите коды запросов слева направо в порядке возрастания количества страниц, которые нашёл поисковый сервер по каждому запросу. По всем запросам было найдено разное количество страниц. Для обозначения логической операции «ИЛИ» в запросе используется символ «|», а для логической операции «И» — «&»:{n} {n}{n}; ГБВА;{n}Чем больше в запросе «ИЛИ», тем больше результатов выдаёт поисковой сервер. Чем больше в запросе операций «И», тем меньше результатов выдаст поисковой сервер. Таким образом, ответ ГБВА.{n}
39;img/z18/39.png;В таблице приведены запросы к поисковому серверу. Для каждого запроса указан его код — соответствующая буква от А до Г. Расположите коды запросов слева направо в порядке возрастания количества страниц, которые найдёт поисковый сервер по каждому запросу. Для обозначения логической операции «ИЛИ» в запросе используется символ «|», а для логической операции «И» – «&».{n} {n}{n}; ГБАВ;{n}Чем больше в запросе «ИЛИ», тем больше результатов выдаёт поисковой сервер. Чем больше в запросе операций «И», тем меньше результатов выдаст поисковой сервер. Для сравнения запросов А и Б вспомним правила раскрытия скобок в логических выражениях:{n} {n}(Умножение & Вычитание) | Сложение ⇔ (Умножение | Сложение) & (Вычитание | Сложение),{n}(Умножение | Вычитание) & Сложение ⇔ (Умножение & Сложение) | (Вычитание & Сложение).{n} {n}Следовательно, ответ ГБАВ.{n}
40;img/z18/40.png;В таблице приведены запросы к поисковому серверу. Для каждого запроса указан его код — соответствующая буква от А до Г. Расположите коды запросов слева направо в порядке возрастания количества страниц, которые найдёт поисковый сервер по каждому запросу. Для обозначения логической операции «ИЛИ» в запросе используется символ «|», а для логической операции «И» – «&».{n} {n}{n}; БАВГ;{n}Чем больше в запросе «ИЛИ», тем больше результатов выдаёт поисковой сервер. Чем больше в запросе операций «И», тем меньше результатов выдаст поисковой сервер. Для сравнения запросов А и В вспомним правила раскрытия скобок в логических выражениях:{n} {n}(Умножение & Сложение) | Вычитание ⇔ (Умножение | Вычитание) & (Сложение | Вычитание),{n}(Умножение | Сложение) & Вычитание ⇔ (Умножение & Вычитание) | (Сложение & Вычитание).{n} {n}Следовательно, ответ БАВГ.{n}
41;img/z18/41.png;В таблице приведены запросы к поисковому серверу. Для каждого запроса указан его код — соответствующая буква от А до Г. Расположите коды запросов слева направо в порядке возрастания количества страниц, которые нашёл поисковый сервер по каждому запросу. По всем запросам было найдено разное количество страниц.{n}Для обозначения логической операции «ИЛИ» в запросе используется символ «|», а для логической операции «И» — «&».{n} {n}{n} {n}{n}; ВАГБ;{n}Чем больше в запросе «ИЛИ», тем больше результатов выдаёт поисковой сервер. Чем больше в запросе операций «И», тем меньше результатов выдаст поисковой сервер. Для сравнения запросов А и В вспомним правила раскрытия скобок в логических выражениях. Таким образом, ответ ВАГБ.{n} {n}Ответ: ВАГБ.{n}
42;img/z18/42.png;В таблице приведены запросы к поисковому серверу. Для каждого запроса указан его код — соответствующая буква от А до Г. Расположите коды запросов слева направо в порядке убывания количества страниц, которые нашёл поисковый сервер по каждому запросу. По всем запросам было найдено разное количество страниц.{n}Для обозначения логической операции «ИЛИ» в запросе используется символ «|», а для логической операции «И» — «&».{n} {n}{n}; ГБАВ;{n}Чем больше в запросе «ИЛИ», тем больше результатов выдаёт поисковой сервер. Чем больше в запросе операций «И», тем меньше результатов выдаст поисковой сервер. Для сравнения запросов А и В вспомним правила раскрытия скобок в логических выражениях. Таким образом, ответ ГБАВ.{n} {n}Ответ: ГБАВ.{n}
43;img/z18/43.png;В таблице приведены запросы к поисковому серверу. Для каждого запроса указан его код – соответствующая буква от А до Г. Расположите коды запросов слева направо в порядке возрастания количества страниц, которые найдёт поисковый сервер по каждому запросу. По всем запросам было найдено разное количество страниц.{n}Для обозначения логической операции «ИЛИ» в запросе используется символ «|», а для логической операции «И» — «&».{n} {n}{n}; АВГБ;{n}Чем больше в запросе «ИЛИ», тем больше результатов выдаёт поисковой сервер. Чем больше в запросе операций «И», тем меньше результатов выдаст поисковой сервер. Для сравнения запросов В и Г вспомним правила раскрытия скобок в логических выражениях:{n} {n}(Квартира | Коттедж) & Таунхаус ⇔ (Квартира & Таунхаус ) | (Коттедж & Таунхаус ),{n}(Квартира & Коттедж) | Таунхаус ⇔ (Квартира | Таунхаус) & (Коттедж | Таунхаус).{n} {n}Следовательно, ответ АВГБ.{n}
44;img/z18/44.png;В таблице приведены запросы к поисковому серверу. Для каждого запроса указан его код — соответствующая буква от А до Г. Расположите коды запросов слева направо в порядке возрастания количества страниц, которые нашёл поисковый сервер по каждому запросу. По всем запросам было найдено разное количество страниц.{n}Для обозначения логической операции «ИЛИ» в запросе используется символ «|», а для логической операции «И» — «&».{n} {n}{n}; ВГБА;{n}Чем больше в запросе «ИЛИ», тем больше результатов выдаёт поисковой сервер. Чем больше в запросе операций «И», тем меньше результатов выдаст поисковой сервер. Для сравнения запросов В и Г вспомним правила раскрытия скобок в логических выражениях:{n} {n}(Книга | Журнал) & Буклет ⇔ (Книга & Буклет) | (Журнал & Буклет),{n}(Книга & Журнал) | Буклет ⇔ (Книга | Буклет) & (Журнал | Буклет).{n} {n}Следовательно, ответ ВГБА.{n}
45;img/z18/45.png;В таблице приведены запросы к поисковому серверу. Для каждого запроса указан его код – соответствующая буква от А до Г. Расположите коды запросов слева направо в порядке убывания количества страниц, которые найдёт поисковый сервер по каждому запросу. Для обозначения логической операции «ИЛИ» в запросе используется символ |, а для логической операции «И» – &.{n} {n}{n}; АБГВ;{n}Чем больше в запросе «ИЛИ», тем больше результатов выдаёт поисковой сервер. Чем больше в запросе операций «И», тем меньше результатов выдаст поисковой сервер. Для сравнения запросов А и В вспомним правила раскрытия скобок в логических выражениях:{n} {n}(Река & Болото) | Озеро ⇔ (Река | Озеро) & (Болото| Озеро),{n}(Река | Болото) & Озеро ⇔ (Река & Озеро) | (Болото & Озеро).{n} {n}Следовательно, ответ АБГВ.{n}
46;img/z18/46.png;В таблице приведены запросы к поисковому серверу. Для каждого запроса указан его код – соответствующая буква от А до Г. Расположите коды запросов слева направо в порядке убывания количества страниц, которые найдёт поисковый сервер по каждому запросу. Для обозначения логической операции «ИЛИ» в запросе используется символ |, а для логической операции «И» – &.{n} {n}{n}; ГВАБ;{n}Чем больше в запросе «ИЛИ», тем больше результатов выдаёт поисковой сервер. Чем больше в запросе операций «И», тем меньше результатов выдаст поисковой сервер. Для сравнения запросов А и В вспомним правила раскрытия скобок в логических выражениях:{n} {n}(Река & Болото) | Озеро ⇔ (Река | Озеро) & (Болото| Озеро),{n}(Река | Болото) & Озеро ⇔ (Река & Озеро) | (Болото & Озеро).{n} {n}Следовательно, ответ ГВАБ.{n}
47;img/z18/47.png;Приведены запросы к поисковому серверу. Для каждого запроса указан его код — соответствующая буква от А до Г. Запишите в таблицу коды запросов слева направо в порядке убывания количества страниц, которые нашёл поисковый сервер по каждому запросу. По всем запросам было найдено разное количество страниц. Для обозначения логической операции «ИЛИ» в запросе используется символ «|», а для логической операции «И» — символ «&».{n} {n}{n}; ГАВБ;{n}Чем больше в запросе «ИЛИ», тем больше результатов выдаёт поисковой сервер. Чем больше в запросе операций «И», тем меньше результатов выдаст поисковой сервер. Для того, чтобы сравнить запросы А и В применим правила раскрытия скобок: {n} {n}(Париж & Москва) | Прага = (Париж | Прага) & (Москва| Прага) {n}(Париж | Москва) & Прага = (Париж & Прага) | (Москва & Прага){n} {n}Следовательно, в порядке убывания запросы будут записаны следующим образом: ГАВБ.{n} {n}Ответ: ГАВБ.{n}
48;img/z18/48.png;Приведены запросы к поисковому серверу. Для каждого запроса указан его код — соответствующая буква от А до Г. Запишите в таблицу коды запросов слева направо в порядке убывания количества страниц, которые нашёл поисковый сервер по каждому запросу. По всем запросам было найдено разное количество страниц. Для обозначения логической операции «ИЛИ» в запросе используется символ «|», а для логической операции «И» — символ «&».{n} {n}{n}; БАВГ;{n}Чем больше в запросе «ИЛИ», тем больше результатов выдаёт поисковой сервер. Чем больше в запросе операций «И», тем меньше результатов выдаст поисковой сервер. Для того, чтобы сравнить запросы А и В применим правила раскрытия скобок: {n} {n}(Париж & Москва) | Прага = (Париж | Прага) & (Москва| Прага) {n}(Париж | Москва) & Прага = (Париж & Прага) | (Москва & Прага){n} {n}Следовательно, в порядке убывания запросы будут записаны следующим образом: БАВГ.{n} {n}Ответ: БАВГ.{n}
