11;У исполнителя Делитель две команды, которым присвоены номера:{n} {n}1. раздели на 2{n}2.	вычти 1{n} {n}Первая из них уменьшает число на экране в 2 раза, вторая уменьшает его на 1. Исполнитель работает только с натуральными числами. Составьте алгоритм получения из числа 27 числа 5, содержащий не более 5 команд. В ответе запишите только номера команд. (Например, 12111 — это алгоритм: раздели на 2, вычти 1, раздели на 2, раздели на 2, раздели на 2, который преобразует число 50 в 3.) Если таких алгоритмов более одного, то запишите любой из них.{n}; 21212;{n}Поскольку Делитель работает только с натуральными числами и число 27 — нечётное, первая команда должна быть 2. Из числа 26 число 5 можно получить последовательностью команд 1212. Следовательно, искомый алгоритм: «21212».{n} {n}Ответ:21212.{n}
12;У исполнителя Делитель две команды, которым присвоены номера:{n} {n}1. раздели на 2{n}2.	вычти 3{n} {n}Первая из них уменьшает число на экране в 2 раза, вторая уменьшает его на 3. Исполнитель работает только с натуральными числами. Составьте алгоритм получения из числа 34 числа 1, содержащий не более 5 команд. В ответе запишите только номера команд. (Например, 21211 — это алгоритм: вычти 3, раздели на 2, вычти 3, раздели на 2, раздели на 2, который преобразует число 33 в 3.) Если таких алгоритмов более одного, то запишите любой из них.{n}; 12122;{n}Поскольку Делитель работает только с натуральными числами и число 34 — чётное, первая команда должна быть 1. Из числа 17 число 1 можно получить последовательностью команд 2122. Следовательно, искомый алгоритм: 12122.{n} {n}Ответ: 12122.{n}
13;У исполнителя Делитель две команды, которым присвоены номера:{n} {n}1. раздели на 2{n}2.	прибавь 1{n} {n}Первая из них уменьшает число на экране в 2 раза, вторая увеличивает его на 1. Исполнитель работает только с натуральными числами. Составьте алгоритм получения из числа 89 числа 24, содержащий не более 5 команд. В ответе запишите только номера команд. (Например, 21121 — это алгоритм: прибавь 1, раздели на 2, раздели на 2, прибавь 1, раздели на 2, который преобразует число 75 в 10.) Если таких алгоритмов более одного, то запишите любой из них.{n}; 21212;{n}Поскольку Делитель работает только с натуральными числами и число 89 — нечётное, первая команда должна быть 2. Из числа 90 число 24 можно получить последовательностью команд 1212. Следовательно, искомый алгоритм: 21212.{n}
14;У исполнителя Делитель две команды, которым присвоены номера:{n} {n}1. раздели на 2{n}2.	вычти 1{n} {n}Первая из них уменьшает число на экране в 2 раза, вторая уменьшает его на 1. Исполнитель работает только с натуральными числами. Составьте алгоритм получения из числа 65 числа 4, содержащий не более 5 команд. В ответе запишите только номера команд. (Например, 12112 — это алгоритм: раздели на 2, вычти 1, раздели на 2, раздели на 2, вычти 1, который преобразует число 42 в 4.) Если таких алгоритмов более одного, то запишите любой из них.{n}; 21111;{n}Поскольку Делитель работает только с натуральными числами и число 65 — нечётное, первая команда должна быть 2. Из числа 64 число 4 можно получить последовательностью команд 1111. Следовательно, искомый алгоритм: 21111.{n} {n}Ответ: 21111.{n}
15;У исполнителя Делитель две команды, которым присвоены номера:{n} {n}1. раздели на 2{n}2.	вычти 3{n} {n}Первая из них уменьшает число на экране в 2 раза, вторая уменьшает его на 3. Исполнитель работает только с натуральными числами. Составьте алгоритм получения из числа 76 числа 5, содержащий не более 5 команд. В ответе запишите только номера команд. (Например, 21211 — это алгоритм: вычти 3, раздели на 2, вычти 3, раздели на 2, раздели на 2, который преобразует число 33 в 3.) Если таких алгоритмов более одного, то запишите любой из них.{n}; 11212;{n}Поскольку Делитель работает только с натуральными числами и число 76 — чётное, первая команда должна быть 1. Из числа 38 число 5 можно получить последовательностью команд 1212. Следовательно, искомый алгоритм: 11212.{n}
16;У исполнителя Делитель две команды, которым присвоены номера:{n} {n}1. раздели на 2{n}2.	прибавь 1{n} {n}Первая из них уменьшает число на экране в 2 раза, вторая увеличивает его на 1. Исполнитель работает только с натуральными числами. Составьте алгоритм получения из числа 54 числа 16, содержащий не более 5 команд. В ответе запишите только номера команд. (Например, 21222 — это алгоритм: прибавь 1, раздели на 2, прибавь 1, прибавь 1, прибавь 1, который преобразует число 21 в 14.) Если таких алгоритмов более одного, то запишите любой из них.{n}; 12122;{n}Поскольку Делитель работает только с натуральными числами и число 54 — чётное, первая команда должна быть 1. Из числа 27 число 16 можно получить последовательностью команд 2122. Следовательно, искомый алгоритм: 12122.{n}
17;У исполнителя Квадратор две команды, которым присвоены номера:{n} {n}1. возведи в квадрат{n}2.	прибавь 1{n} {n}Первая из них возводит число на экране во вторую степень, вторая — прибавляет к числу 1. Исполнитель работает только с натуральными числами. Составьте алгоритм получения из числа 1 числа 26, содержащий не более 5 команд. В ответе запишите только номера команд. (Например, 21221 — это алгоритм: прибавь 1, возведи в квадрат, прибавь 1, прибавь 1, возведи в квадрат, который преобразует число 1 в 36.) Если таких алгоритмов более одного, то запишите любой из них.{n}; 21212;{n}Поскольку 12 = 1, первая команда должна быть 2. Из числа 2 число 26 можно получить последовательностью команд 1212. Следовательно, искомый алгоритм: 21212.{n}
18;У исполнителя Квадратор две команды, которым присвоены номера:{n} {n}1. умножь на 3{n}2.	вычти 2{n} {n}Первая из них увеличивает число на экране в 3 раза, вторая уменьшает его на 2. Составьте алгоритм получения из числа 3 числа 23, содержащий не более 4 команд. В ответе запишите только номера команд. (Например, 1221 — это алгоритм умножь на 3, умножь на 3, вычти 2, вычти 2, умножь на 3, который преобразует число 1 в 15.) Если таких алгоритмов более одного, то запишите любой из них.{n}; 1122;{n}Последовательностью команд 11 придём к числу 27, далее используем только команды 2. Следовательно, искомый алгоритм: 1122.{n}
19;У исполнителя Вычислитель две команды, которым присвоены номера:{n} {n}1. вычти 3{n}2.	умножь на 2{n} {n}Первая из них уменьшает число на экране на 3, вторая удваивает его. Составьте алгоритм получения из числа 3 числа 18, содержащий не более 4 команд. В ответе запишите только номера команд. (Например, 1222 — это алгоритм вычти 3, умножь на 2, умножь на 2, умножь на 2, который преобразует число 5 в 16.) Если таких алгоритмов более одного, то запишите любой из них.{n}; 2212;{n}Последовательностью команд 22 придём к числу 12, далее используем только команды 12. Следовательно, искомый алгоритм: 2212.{n}
20;У исполнителя Квадратор две команды, которым присвоены номера:{n} {n}1. зачеркни справа{n}2.	возведи в квадрат 2{n} {n}Первая из них удаляет крайнюю правую цифру на экране, вторая — возводит число во вторую степень . Составьте алгоритм получения из числа 3 числа 6, содержащий не более 5 команд. В ответе запишите только номера команд. (Например, 12121 — это алгоритм зачеркни справа, возведи в квадрат, зачеркни справа, возведи в квадрат, зачеркни справа, который преобразует число 73 в 1.) Если таких алгоритмов более одного, то запишите любой из них.{n}; 22121;{n}Последовательностью команд 221 придём к числу 8, далее используем последовательность команд 21. Следовательно, искомый алгоритм: 22121.{n}
21;У исполнителя Квадратор две команды, которым присвоены номера:{n} {n}1.	зачеркни справа{n}2.	возведи в квадрат{n} {n}Первая из них удаляет крайнюю правую цифру числа на экране, вторая — возводит число во вторую степень. Составьте алгоритм получения из числа 24 числа 25, содержащий не более 5 команд. В ответе запишите только номера команд. (Например, 12121 — это алгоритм зачеркни справа, возведи в квадрат, зачеркни справа, возведи в квадрат, зачеркни справа, который преобразует число 73 в 1.) Если таких алгоритмов более одного, то запишите любой из них.{n}; 2112|12221;{n}Последовательностью команд 1222 придём к числу 256, далее используем команду 1. Следовательно, искомый алгоритм: 12221. Либо последовательностью команд 211 придём к числу 5, далее используем команду 2. Следовательно, искомый алгоритм: 2112.{n} {n}Ответ: 2112 или 12221.{n}
22;У исполнителя Вычислитель две команды, которым присвоены номера:{n} {n}1. зачеркни слева{n}2. возведи в квадрат{n} {n}Первая из них удаляет крайнюю левую цифру числа на экране, вторая — возводит число во вторую степень.{n}Составьте алгоритм получения из числа 8 числа 56, содержащий не более 5 команд. В ответе запишите только номера команд. (Например, 12121 — это алгоритм зачеркни слева, возведи в квадрат, зачеркни слева, возведи в квадрат, зачеркни слева, который преобразует число 47 в 1.)  Если таких алгоритмов более одного, то запишите любой из них.{n}; 21221;{n}Последовательностью команд 212 придём к числу 16, далее используем команды 21. Следовательно, искомый алгоритм: 21221.{n}
23;У исполнителя Квадратор две команды, которым присвоены номера:{n} {n}1.	зачеркни слева{n}2.	возведи в квадрат{n} {n}Первая из них удаляет крайнюю левую цифру числа на экране, вторая — возводит число во вторую степень. Составьте алгоритм получения из числа 62 числа 36, содержащий не более 5 команд. В ответе запишите только номера команд. (Например, 12121 — это алгоритм зачеркни слева, возведи в квадрат, зачеркни слева, возведи в квадрат, зачеркни слева который преобразует число 47 в 1.) Если таких алгоритмов более одного, то запишите любой из них.{n}; 12212;{n}Последовательностью команд 122 придём к числу 16, далее используем команды 12. Следовательно, искомый алгоритм: 12212.{n}
24;У исполнителя Квадратор две команды, которым присвоены номера:{n} {n}1. вычти 4{n}2.	возведи в квадрат{n} {n}Первая из них уменьшает число на экране на 4, вторая — возводит число во вторую степень. Составьте алгоритм получения из числа 7 числа 21, содержащий не более 5 команд. В ответе запишите только номера команд. (Например, 12211 — это алгоритм вычти 4, возведи в квадрат, возведи в квадрат, вычти 4, вычти 4 который преобразует число 7 в 73.) Если таких алгоритмов более одного, то запишите любой из них.{n}; 12121|11121;{n}Последовательностью команд 121 придём к числу 5, далее используем команды 21. Следовательно, искомый алгоритм: 12121. {n}Приведём другое решение.{n}В результате алгоритма 111 получаем число -5, потом возводим в квадрат, получаем 25, и вычитаем 4: получается 21. Алгоритм 11121 даёт число 21 за 5 шагов.{n}
25;У исполнителя Квадратор две команды, которым присвоены номера:{n} {n}1.	вычти 4{n}2.	возведи в квадрат{n} {n}Первая из них уменьшает число на экране на 4, вторая — возводит число во вторую степень. Составьте алгоритм получения из числа 15 числа 5, содержащий не более 5 команд. В ответе запишите только номера команд. (Например, 12211 — это алгоритм вычти 4, возведи в квадрат, возведи в квадрат, вычти 4, вычти 4 который преобразует число 7 в 73.) Если таких алгоритмов более одного, то запишите любой из них.{n}; 11121;{n}Последовательностью команд 111 придём к числу 3, далее используем команды 21. Следовательно, искомый алгоритм: 11121. {n}
26;У исполнителя Вычислитель две команды, которым присвоены номера:{n} {n}1. 	умножь на 3{n}2.	вычти 5{n} {n}Первая из них увеличивает число на экране в 3 раза, вторая уменьшает его на 5. Составьте алгоритм получения из числа 8 числа 36, содержащий не более 5 команд. В ответе запишите только номера команд. (Например, 11221 — это алгоритм умножь на 3, умножь на 3, вычти 5, вычти 5, умножь на 3, который преобразует число 2 в 24.) Если таких алгоритмов более одного, то запишите любой из них.{n}; 21211;{n}Последовательностью команд 212 придём к числу 4, далее используем команды 11. Следовательно, искомый алгоритм: 21211. {n}
27;У исполнителя Вычислитель две команды, которым присвоены номера:{n} {n}1.	умножь на 3{n}2.	вычти 5{n} {n}Первая из них увеличивает число на экране в 3 раза, вторая уменьшает его на 5. Составьте алгоритм получения из числа 14 числа 31, содержащий не более 5 команд. В ответе запишите только номера команд. (Например, 11221 — это алгоритм умножь на 3, умножь на 3, вычти 5, вычти 5, умножь на 3, который преобразует число 2 в 24.) Если таких алгоритмов более одного, то запишите любой из них.{n}; 22112;{n}Последовательностью команд 221 придём к числу 12, далее используем команды 12 и получим 31. Следовательно, искомый алгоритм: 22112. {n}
28;У исполнителя Удвоитель две команды, которым присвоены номера:{n} {n}1.	умножь на 2{n}2.	прибавь 3{n} {n}Первая из них увеличивает число на экране в 2 раза, вторая — прибавляет к числу 3. Составьте алгоритм получения из числа 1 числа 38, содержащий не более 5 команд. В ответе запишите только номера команд. В ответе запишите только номера команд. (Например, 12211 — это алгоритм: умножь на 2, прибавь 3, прибавь 3, умножь на 2, умножь на 2, который преобразует число 1 в 32.) Если таких алгоритмов более одного, то запишите любой из них.{n}; 21121;{n}Из числа 1 число 16 можно получить последовательностью команд 211. Далее будем использовать команды 21. Следовательно, искомый алгоритм: 21121.{n}
29;У исполнителя Удвоитель две команды, которым присвоены номера:{n} {n}1.	умножь на 2{n}2.	прибавь 3{n} {n}Первая из них увеличивает число на экране в 2 раза, вторая — прибавляет к числу 3. Составьте алгоритм получения из числа 4 числа 47, содержащий не более 5 команд. В ответе запишите только номера команд. В ответе запишите только номера команд. (Например, 12211 — это алгоритм: умножь на 2, прибавь 3, прибавь 3, умножь на 2, умножь на 2, который преобразует число 1 в 32.) Если таких алгоритмов более одного, то запишите любой из них.{n}; 12112;{n}Из числа 4 число 22 можно получить последовательностью команд 121. Далее будем использовать команды 12. Следовательно, искомый алгоритм: 12112.{n}
30;У исполнителя Умножатор две команды, которым присвоены номера:{n} {n}1.	умножь на 3{n}2.	прибавь 1{n} {n}Первая из них увеличивает число на экране в 3 раза, вторая — прибавляет к числу 1. Составьте алгоритм получения из числа 2 числа 84, содержащий не более 5 команд. В ответе запишите только номера команд. В ответе запишите только номера команд. (Например, 12212 — это алгоритм: умножь на 3, прибавь 1, прибавь 1, умножь на 3, прибавь 1, который преобразует число 2 в 25.) Если таких алгоритмов более одного, то запишите любой из них.{n}; 21121;{n}Умножение на число обратимо не для любого числа, поэтому, если мы пойдём от числа 84 к числу 2, то однозначно восстановим программу. Полученные команды будут записываться справа налево. Если число некратно 3, то отнимаем 1, а если кратно, то делим на 3:{n} {n}84 / 3 = 28 (команда 1).{n}28 − 1 = 27 (команда 2).{n}27 / 3 = 9 (команда 1).{n}9 / 3 = 3 (команда 1).{n}3 −1 = 2 (команда 2).{n} {n}Запишем последовательность команд в обратном порядке и получим ответ: 21121.{n} {n}Ответ: 21121.{n}
31;У исполнителя Умножатор две команды, которым присвоены номера:{n} {n}1.	умножь на 3{n}2.	прибавь 2{n} {n}Первая из них увеличивает число на экране в 3 раза, вторая — прибавляет к числу 2. Составьте алгоритм получения из числа 2 числа 66, содержащий не более 5 команд. В ответе запишите только номера команд. В ответе запишите только номера команд. (Например, 12212 — это алгоритм: умножь на 3, прибавь 2, прибавь 2, умножь на 3, прибавь 2, который преобразует число 2 в 32.) Если таких алгоритмов более одного, то запишите любой из них.{n}; 11221;{n}Из числа 2 число 20 можно получить последовательностью команд 112. Далее будем использовать команды 2 и 1. Следовательно, искомый алгоритм: 11221.{n}
32;У исполнителя Квадратор две команды, которым присвоены номера:{n} {n}1.	возведи в квадрат{n}2.	прибавь 2{n} {n}Первая из них возводит число на экране во вторую степень, вторая — прибавляет к числу 2. Составьте алгоритм получения из числа 1 числа 51, содержащий не более 5 команд. В ответе запишите только номера команд. В ответе запишите только номера команд. (Например, 21221 — это алгоритм: прибавь 2, возведи в квадрат, прибавь 2, прибавь 2, возведи в квадрат, который преобразует число 1 в 169.) Если таких алгоритмов более одного, то запишите любой из них.{n}; 22212;{n}Из числа 1 число 7 можно получить последовательностью команд 222. Далее будем использовать команды 12. Следовательно, искомый алгоритм: 22212.{n}
33;У исполнителя Квадратор две команды, которым присвоены номера:{n} {n}1.	возведи в квадрат{n}2.	прибавь 2{n} {n}Первая из них возводит число на экране во вторую степень, вторая — прибавляет к числу 2. Составьте алгоритм получения из числа 1 числа 85, содержащий не более 5 команд. В ответе запишите только номера команд. В ответе запишите только номера команд. (Например, 21221 — это алгоритм: прибавь 2, возведи в квадрат, прибавь 2, прибавь 2, возведи в квадрат, который преобразует число 1 в 169.) Если таких алгоритмов более одного, то запишите любой из них.{n}; 21122;{n}Из числа 1 число 81 можно получить последовательностью команд 211. Далее будем использовать команды 22. Следовательно, искомый алгоритм: 21122.{n}
