11;Доступ к файлу table.xls, находящемуся на сервере ofis.com, осуществляется по протоколу ftp. Фрагменты адреса файла закодированы буквами от А до Ж. Запишите последовательность этих букв, кодирующую адрес указанного файла в сети Интернет.{n} {n}A) / {n}Б) ftp{n}B) com {n}Г) :// {n}Д) table. {n}Е) ofis. {n}Ж) xls{n}{n}; БГЕВАДЖ;{n}Напомним, как формируется адрес в сети Интернет. Сначала указывается протокол (как правило это «ftp» или «http»), потом «://», потом сервер, затем «/», название файла указывается в конце. Таким образом, адрес будет следующим: ftp://ofis.com/table.xls. Следовательно, ответ БГЕВАДЖ.{n}
12;Доступ к файлу spis.xml, находящемуся на сервере book.net, осуществляется по протоколу ftp. Фрагменты адреса файла закодированы буквами от А до Ж. Запишите последовательность этих букв, кодирующую адрес указанного файла в сети Интернет.{n} {n}А) .net{n}Б) /{n}В) ftp{n}Г) spis{n}Д) ://{n}Е) book{n}Ж) .xml{n}; ВДЕАБГЖ;{n}Напомним, как формируется адрес в сети Интернет. Сначала указывается протокол (как правило это «ftp» или «http»), потом «://», потом сервер, затем «/», название файла указывается в конце. Таким образом, адрес будет следующим: ftp://book.net/spis.xml. Следовательно, ответ ВДЕАБГЖ.{n}
13;Доступ к файлу math.doc, находящемуся на сервере obr.ru, осуществляется по протоколу https. Фрагменты адреса файла закодированы буквами от А до Ж. Запишите последовательность этих букв, кодирующую адрес указанного файла в сети Интернет.{n} {n}A)	obr {n}Б) /{n}B)	.ru {n}Г) .doc{n}Д) ://{n}Е) math {n}Ж) https{n}{n}; ЖДАВБЕГ;{n}Напомним, как формируется адрес в сети Интернет. Сначала указывается протокол, потом «://», потом сервер, затем «/», название файла указывается в конце. Таким образом, искомый адрес будет следующим: https://obr.ru/math.doc. Следовательно, ответ ЖДАВБЕГ.{n}
14;Доступ к файлу rus.doc, находящемуся на сервере obr.org, осуществляется по протоколу https. Фрагменты адреса файла закодированы буквами от А до Ж. Запишите последовательность этих букв, кодирующую адрес указанного файла в сети Интернет.{n} {n}A)	obr.{n}Б) /{n}B)	org {n}Г) ://{n}Д) doc{n}Е) rus. {n}Ж) https{n}{n}; ЖГАВБЕД;{n}Напомним, как формируется адрес в сети Интернет. Сначала указывается протокол, потом «://», потом сервер, затем «/», название файла указывается в конце. Таким образом, искомый адрес будет следующим: https://obr.org/rus.doc. Следовательно, ответ ЖГАВБЕД.{n}
15;Доступ к файлу sotr.pdf, находящемуся на сервере org.net, осуществляется по протоколу https. Фрагменты адреса файла закодированы буквами от А до Ж. Запишите последовательность этих букв, кодирующую адрес указанного файла в сети Интернет.{n} {n}A)	.pdf {n}Б) sotr{n}B)	:// {n}Г) .net{n}Д) org{n}Е) https {n}Ж)/{n}{n}; ЕВДГЖБА;{n}Напомним, как формируется адрес в сети Интернет. Сначала указывается протокол, потом «://», потом сервер, затем «/», название файла указывается в конце. Таким образом, искомый адрес будет следующим: https://org.net/sotr.pdf. Следовательно, ответ ЕВДГЖБА.{n}
16;Доступ к файлу pupil.pdf, находящемуся на сервере class.ru, осуществляется по протоколу https. Фрагменты адреса файла закодированы буквами от А до Ж. Запишите последовательность этих букв, кодирующую адрес указанного файла в сети Интернет.{n} {n}A)	https {n}Б) .ru{n}B)	.pdf {n}Г) pupil{n}Д) ://{n}Е) / {n}Ж) class{n}{n}; АДЖБЕГВ;{n}Напомним, как формируется адрес в сети Интернет. Сначала указывается протокол, потом «://», потом сервер, затем «/», название файла указывается в конце. Таким образом, искомый адрес будет следующим: https://class.ru/pupil.pdf. Следовательно, ответ АДЖБЕГВ.{n}
17;Доступ к файлу hello.jpg, находящемуся на сервере home.info, осуществляется по протоколу ftp. Фрагменты адреса файла закодированы буквами от А до Ж. Запишите последовательность этих букв, кодирующую адрес указанного файла в сети Интернет.{n} {n}А)  info{n}Б) ://{n}В)  home.{n}Г)  /{n}Д)  hello{n}Е)  ftp{n}Ж) .jpg{n}; ЕБВАГДЖ;{n}Напомним, как формируется адрес в сети Интернет. Сначала указывается протокол (как правило это «ftp» или «http»), потом «://», потом сервер, затем «/», название файла указывается в конце. Таким образом, адрес будет следующим: ftp://home.info/hello.jpg. Следовательно, ответ ЕБВАГДЖ.{n}
18;Доступ к файлу com.txt, находящемуся на сервере mail.net, осуществляется по протоколу http. Фрагменты адреса файла закодированы буквами от А до Ж. Запишите последовательность этих букв, кодирующую адрес указанного файла в сети Интернет.{n} {n}А)	/{n}Б)	http{n}В)	://{n}Г)	.txt{n}Д)	.net{n}Е)	mail{n}Ж) com{n}{n}; БВЕДАЖГ;{n}Напомним, как формируется адрес в сети Интернет. Сначала указывается протокол (как правило это «ftp» или «http»), потом «://», потом сервер, затем «/», название файла указывается в конце. Таким образом, адрес будет следующим: http://mail.net/com.txt. Следовательно, ответ БВЕДАЖГ.{n}
19;Доступ к файлу txt.net, находящемуся на сервере gov.org, осуществляется по протоколу http. Фрагменты адреса файла закодированы буквами от А до Ж. Запишите последовательность этих букв, кодирующую адрес указанного файла в сети Интернет.{n} {n}А)	.net{n}Б)	txt{n}В)	://{n}Г)	http{n}Д)	/{n}Е)	gov{n}Ж)   .org{n}; ГВЕЖДБА;{n}Напомним, как формируется адрес в сети Интернет. Сначала указывается протокол (как правило это «ftp» или «http»), потом «://», потом сервер, затем «/», название файла указывается в конце. Таким образом, адрес будет следующим: http://gov.org/txt.net. Следовательно, ответ ГВЕЖДБА.{n}
20;Доступ к файлу net.txt, находящемуся на сервере doc.com, осуществляется по протоколу ftp. В таблице фрагменты адреса файла закодированы буквами от А до Ж. Запишите последовательность этих букв, кодирующую адрес указанного файла в сети Интернет.{n} {n}А)	/{n}Б)	.com{n}В)	ftp{n}Г)	.txt{n}Д)	doc{n}Е)	net{n}Ж)   ://{n}; ВЖДБАЕГ;{n}Напомним, как формируется адрес в сети Интернет. Сначала указывается протокол (как правило это «ftp» или «http»), потом «://», потом сервер, затем «/», название файла указывается в конце. Таким образом, адрес будет следующим: ftp://doc.com/net.txt. Следовательно, ответ ВЖДБАЕГ.{n}
21;Доступ к файлу edu.lib, находящемуся на сервере net.рф, осуществляется по протоколу ftp. Фрагменты адреса файла закодированы буквами от А до Ж. Запишите последовательность этих букв, кодирующую адрес указанного файла в сети Интернет.{n} {n}А)	://{n}Б)	.рф{n}В)	.lib{n}Г)	edu{n}Д)	/{n}Е)	ftp{n}Ж)   net{n}; ЕАЖБДГВ;{n}Напомним, как формируется адрес в сети Интернет. Сначала указывается протокол (как правило это «ftp» или «http»), потом «://», потом сервер, затем «/», название файла указывается в конце. Таким образом, адрес будет следующим: ftp://net.рф/edu.lib. Следовательно, ответ ЕАЖБДГВ.{n} {n}Ответ: ЕАЖБДГВ.{n}
22;Доступ к файлу com.pas, находящемуся на сервере net.ru, осуществляется по протоколу http. Фрагменты адреса файла закодированы буквами от А до Ж. Запишите последовательность этих букв, кодирующую адрес указанного файла в сети Интернет.{n} {n}А)	:// {n}Б)	/ {n}В)	.pas{n}Г)	net{n}Д)	.ru{n}Е)	 http{n}Ж)   com{n}; ЕАГДБЖВ;{n}Напомним, как формируется адрес в сети Интернет. Сначала указывается протокол (как правило это «ftp» или «http»), потом «://», потом сервер, затем «/», название файла указывается в конце. Таким образом, адрес будет следующим: http://net.ru/com.pas. Следовательно, ответ ЕАГДБЖВ.{n} {n}Ответ: ЕАГДБЖВ.{n}
23;На месте преступления были обнаружены четыре обрывка бумаги. Следствие установило, что на них записаны фрагменты одного IP-адреса. Криминалисты обозначили эти фрагменты буквами А, Б, В и Г: {n} {n}{n} {n}Восстановите IP-адрес. В ответе укажите последовательность букв, обозначающих фрагменты, в порядке, соответствующем IP-адресу.{n}{n}; БАГВ;{n}IP-адрес представляет собой четыре разделённых точками числа, каждое из которых не больше 255. {n}Под буквой В указано «.65». Так как числа в IP-адресе не могут быть больше 255, нельзя добавить в конце этого числа еще один разряд. Следовательно, этот фрагмент — последний.{n}Рассмотрим фрагмент под буквой Б. Так как числа в IP-адресе не могут быть больше 255, фрагмент Б должен быть на первом месте.{n}В конце фрагмента Г — число 121, отделенное точкой. Так как в IP-адресе не может быть числа, большего 255, то за фрагментом Г должен следовать фрагмент, начинающийся с точки. Значит, фрагмент Г идет перед фрагментом В.{n}Следовательно, ответ БАГВ.{n}
24;На месте преступления были обнаружены четыре обрывка бумаги. Следствие установило, что на них записаны фрагменты одного IP-адреса. Криминалисты обозначили эти фрагменты буквами А, Б, В и Г: {n} {n}{n} {n}Восстановите IP-адрес. В ответе укажите последовательность букв, обозначающих фрагменты, в порядке, соответствующем IP-адресу.{n}{n}; БВГА;{n}IP-адрес представляет собой четыре разделённых точками числа, каждое из которых не больше 255. {n}Под буквой А указано «4.243». Так как числа в IP-адресе не могут быть больше 255, нельзя добавить в конце этого числа еще один разряд. Следовательно, этот фрагмент — последний.{n}Рассмотрим фрагмент под буквой Б. Так как числа в IP-адресе не могут быть больше 255, фрагмент Б должен быть на первом месте.{n}В конце фрагмента Г — число 23, отделенное точкой. Так как в IP-адресе не может быть числа, большего 255, то за фрагментом Г должен следовать фрагмент, начинающийся с цифры. Значит, фрагмент Г идет перед фрагментом А.{n}Следовательно, ответ БВГА.{n}
25;На месте преступления были обнаружены четыре обрывка бумаги. Следствие установило, что на них записаны фрагменты одного IP-адреса. Криминалисты обозначили эти фрагменты буквами А, Б, В и Г: {n} {n}{n} {n}Восстановите IP-адрес. В ответе укажите последовательность букв, обозначающих фрагменты, в порядке, соответствующем IP-адресу.{n}{n}; БАГВ;{n}IP-адрес представляет собой четыре разделённых точками числа, каждое из которых не больше 255. {n}Под буквой В указано «.30». Так как числа в IP-адресе не могут быть больше 255, нельзя добавить в конце этого числа еще один разряд. Следовательно, этот фрагмент — последний.{n}Рассмотрим фрагмент под буквой Б. Так как числа в IP-адресе не могут быть больше 255, фрагмент Б должен быть на первом месте.{n}В конце фрагмента Г — число 121, отделенное точкой. Так как в IP-адресе не может быть числа, большего 255, то за фрагментом Г должен следовать фрагмент, начинающийся с точки. Значит, фрагмент Г идет перед фрагментом В.{n}Следовательно, ответ БАГВ.{n}
26;Миша записал IP-адрес школьного сервера на листке бумаги и положил его в карман куртки. Мишина мама случайно постирала куртку вместе с запиской. После стирки Миша обнаружил в кармане четыре обрывка с фрагментами IP-адреса. Эти фрагменты обозначены буквами А, Б, В и Г:{n} {n}{n} {n}Восстановите IP-адрес. В ответе укажите последовательность букв, обозначающих фрагменты, в порядке, соответствующем IP-адресу.{n}; АГВБ;{n}IP-адрес представляет собой четыре разделённых точками числа, каждое из которых не больше 255. {n}Под буквой Б указано «.44». Так как числа в IP-адресе не могут быть больше 255, нельзя добавить в конце этого числа еще один разряд. Следовательно, этот фрагмент — последний.{n}В конце фрагмента В — число 144, отделенное точкой. Так как в IP-адресе не может быть числа, большего 255, то за фрагментом В должен следовать фрагмент, начинающийся с точки. Значит, фрагмент В идет перед фрагментом Б.{n}Фрагмент под буквой Г не может быть первым, поскольку в таком случае за ним вынужден стоять фрагмент А, а в IP-адресе не может быть числа, большего 255.{n}Следовательно, ответ АГВБ.{n}
27;Костя записал IP-адрес школьного сервера на листке бумаги и положил его в карман куртки. Костина мама случайно постирала куртку вместе с запиской. После стирки Костя обнаружил в кармане четыре обрывка с фрагментами IP-адреса. Эти фрагменты обозначены буквами А, Б, В и Г:{n} {n}{n} {n}Восстановите IP-адрес. В ответе укажите последовательность букв, обозначающих фрагменты, в порядке, соответствующем IP-адресу.{n}; ГВБА;{n}IP-адрес представляет собой четыре разделённых точками числа, каждое из которых не больше 255. {n}Под буквой А указано «.33». Так как числа в IP-адресе не могут быть больше 255, нельзя добавить в конце этого числа еще один разряд. Следовательно, этот фрагмент — последний.{n}В конце фрагмента Б — число 232, отделенное точкой. Так как в IP-адресе не может быть числа, большего 255, то за фрагментом Б должен следовать фрагмент, начинающийся с точки. Значит, фрагмент Б идет перед фрагментом А.{n}Посмотрим на фрагмент под буквой Г. В нем стоит число без точек, значит, это либо последний фрагмент, либо первый. Место последнего фрагмента уже занято, значит фрагмент Г на первом месте.{n}Следовательно, ответ ГВБА.{n}
28;Доступ к файлу boom.gif, находящемуся на сервере light.com, осуществляется по протоколу http. Фрагменты адреса файла закодированы буквами от А до Ж. Запишите последовательность этих букв, кодирующую адрес указанного файла в сети Интернет.{n} {n}A)	com {n}Б)	://{n}B)	.gif {n}Г)	/{n}Д) boom{n}Е) http {n}Ж) light.{n}{n}; ЕБЖАГДВ;{n}Напомним, как формируется адрес в сети Интернет. Сначала указывается протокол (как правило это «ftp» или «http»), потом «://», потом сервер, затем «/», название файла указывается в конце. Таким образом, адрес будет следующим: http://light.com/boom.gif. Следовательно, ответ ЕБЖАГДВ.{n}
29;Доступ к файлу fish.gif, находящемуся на сервере cafe.com, осуществляется по протоколу http. Фрагменты адреса файла закодированы буквами от А до Ж. Запишите последовательность этих букв, кодирующую адрес указанного файла в сети Интернет.{n} {n}A)	http{n}Б) ://{n}B)	com{n}Г) .gif {n}Д) fish {n}Е) /{n}Ж) cafe.{n}; АБЖВЕДГ;{n}Напомним, как формируется адрес в сети Интернет. Сначала указывается протокол (как правило это «ftp» или «http»), потом «://», потом сервер, затем «/», название файла указывается в конце. Таким образом, адрес будет следующим: http://cafe.com/fish.gif. Следовательно, ответ АБЖВЕДГ.{n}
30;Доступ к файлу home.jpg, находящемуся на сервере travels.ru, осуществляется по протоколу http. Фрагменты адреса файла закодированы буквами от А до Ж. Запишите последовательность этих букв, кодирующую адрес указанного файла в сети Интернет.{n} {n}A)	.jpg{n}Б) http{n}B)	://{n}Г)  /{n}Д) home {n}Е) ru{n}Ж)travels.{n}; БВЖЕГДА;{n}Напомним, как формируется адрес в сети Интернет. Сначала указывается протокол (как правило это «ftp» или «http»), потом «://», потом сервер, затем «/», название файла указывается в конце. Таким образом, адрес будет следующим: http://travels.ru/home.jpg. Следовательно, ответ БВЖЕГДА.{n}
31;Доступ к файлу look.jpg, находящемуся на сервере birthday.ru, осуществляется по протоколу http. Фрагменты адреса файла закодированы буквами от А до Ж. Запишите последовательность этих букв, кодирующую адрес указанного файла в сети Интернет.{n} {n}A)	look {n}Б)	://{n}B)	ru {n}Г)	http{n}Д) .jpg {n}Е) /{n}Ж) birthday.{n}; ГБЖВЕАД;{n}Напомним, как формируется адрес в сети Интернет. Сначала указывается протокол (как правило это «ftp» или «http»), потом «://», потом сервер, затем «/», название файла указывается в конце. Таким образом, адрес будет следующим: http://birthday.ru/look.jpg. Следовательно, ответ ГБЖВЕАД.{n}
32;Доступ к файлу monkey.jpg, находящемуся на сервере animals.ru, осуществляется по протоколу http. Фрагменты адреса файла закодированы буквами от А до Ж. Запишите последовательность этих букв, кодирующую адрес указанного файла в сети Интернет.{n} {n}A)	http{n}Б) ://{n}B)	animals.{n}Г) /{n}Д) monkey{n}Е) ru{n}Ж) .jpg{n}; АБВЕГДЖ;{n}Напомним, как формируется адрес в сети Интернет. Сначала указывается протокол (как правило это «ftp» или «http»), потом «://», потом сервер, затем «/», название файла указывается в конце. Таким образом, адрес будет следующим: http://animals.ru/monkey.jpg. Следовательно, ответ АБВЕГДЖ.{n} {n}Ответ: АБВЕГДЖ.{n}
33;Доступ к файлу book.jpg, находящемуся на сервере biblioteka.ru, осуществляется по протоколу http. Фрагменты адреса файла закодированы буквами от А до Ж. Запишите последовательность этих букв, кодирующую адрес указанного файла в сети Интернет.{n} {n}А)	.jpg{n}Б)	://{n}В)	biblioteka.{n}Г)	http{n}Д)	book{n}Е)	/{n}Ж)	ru{n}; ГБВЖЕДА;{n}Напомним, как формируется адрес в сети Интернет. Сначала указывается протокол (как правило это «ftp» или «http»), потом «://», потом сервер, затем «/», название файла указывается в конце. Таким образом, адрес будет следующим: http://biblioteka.ru/book.jpg. Следовательно, ответ ГБВЖЕДА.{n}
34;Доступ к файлу teach.ru, находящемуся на сервере school.org, осуществляется по протоколу ftp. Фрагменты адреса файла закодированы буквами от А до Ж. Запишите последовательность этих букв, кодирующую адрес указанного файла в сети Интернет.{n} {n}A)	.ru {n}Б)	:/{n}B)	ftp{n}Г)	/school{n}Д) /{n}Е) .org {n}Ж) teach{n}; ВБГЕДЖА;{n}Напомним, как формируется адрес в сети Интернет. Сначала указывается протокол (как правило это «ftp» или «http»), потом «://», потом сервер, затем «/», название файла указывается в конце. Таким образом, адрес будет следующим: ftp://school.org/teach.ru. Следовательно, ответ ВБГЕДЖА.{n}
35;Доступ к файлу fox.htm, находящемуся на сервере animal.ru, осуществляется по протоколу http. Фрагменты адреса файла закодированы буквами от А до Ж. Запишите последовательность этих букв, кодирующую адрес указанного файла в сети Интернет.{n} {n}A)	.htm {n}Б)	animal{n}B)	/{n}Г)	://{n}Д)	http{n}Е)	.ru{n}Ж)	fox{n}{n}; ДГБЕВЖА;{n}Напомним, как формируется адрес в сети Интернет. Сначала указывается протокол (как правило это «ftp» или «http»), потом «://», потом сервер, затем «/», название файла указывается в конце. Таким образом, адрес будет следующим: http://animal.ru/fox.htm. Следовательно, ответ ДГБЕВЖА.{n}
36;Доступ к файлу rus.doc, находящемуся на сервере obr.org, осуществляется по протоколу https. Фрагменты адреса файла закодированы буквами от А до Ж.  Запишите  последовательность  этих  букв,  кодирующую  адрес  указанного файла в сети Интернет.{n} {n}А) obr.{n}Б)  /{n}В) org{n}Г)  ://{n}Д) doc{n}Е) rus.{n}Ж) https{n}; ЖГАВБЕД;{n}Напомним, как формируется адрес в сети Интернет. Сначала указывается протокол (как правило это «ftp» или «http»), потом «://», потом сервер, затем «/», название файла указывается в конце. Таким образом, адрес будет следующим: https://obr.org/rus.doc. Следовательно, ответ ЖГАВБЕД.{n}
37;Доступ к файлу Mozart.mp3, находящемуся на сервере classic.ru, осуществляется по протоколу http. Фрагменты адреса файла закодированы буквами от А до Ж.  Запишите  последовательность  этих  букв,  кодирующую  адрес  указанного файла в сети Интернет.{n} {n}А) ru {n}Б) .mp3 {n}В)  /  {n}Г)  classic. {n}Д) Mozart {n}Е)  http  {n}Ж)  ://{n}; ЕЖГАВДБ;{n}Напомним, как формируется адрес в сети Интернет. Сначала указывается протокол, потом «://», потом сервер, затем «/», название файла указывается в конце. Таким образом, адрес будет следующим: http://classic.ru/Mozart.mp3. Следовательно, ответ ЕЖГАВДБ.{n}
38;Доступ к файлу widow.mp3, находящемуся на сервере spiders.ru, осуществляется по протоколу http. Фрагменты адреса файла закодированы буквами от А до Ж.  Запишите  последовательность  этих  букв,  кодирующую  адрес  указанного файла в сети Интернет.{n} {n}А) /{n}Б) http{n}В) spiders.{n}Г) ://{n}Д) ru{n}Е) .mp3{n}Ж) widow{n}; БГВДАЖЕ;{n}Напомним, как формируется адрес в сети Интернет. Сначала указывается протокол, потом «://», потом сервер, затем «/», название файла указывается в конце. Таким образом, адрес будет следующим: http://spiders.ru/widow.mp3. Следовательно, ответ БГВДАЖЕ.{n}
39;Доступ к файлу flag.jpg, находящемуся на сервере rus.ru, осуществляется по протоколу http. Фрагменты адреса файла закодированы буквами от А до Ж. Запишите последовательность этих букв, кодирующую адрес указанного файла в сети Интернет.{n} {n}А) flag{n}Б) ://{n}В) http{n}Г) rus.{n}Д) .jpg{n}Е) /{n}Ж) ru{n}; ВБГЖЕАД;{n}Напомним, как формируется адрес в сети Интернет. Сначала указывается протокол, потом «://», потом сервер, затем «/», название файла указывается в конце. Таким образом, адрес будет следующим: http://rus.ru/flag.jpg. Следовательно, ответ ВБГЖЕАД.{n}
40;Доступ к файлу moscow.jpg, находящемуся на сервере city.ru, осуществляется по протоколу http. Фрагменты адреса файла закодированы буквами от А до Ж. Запишите последовательность этих букв, кодирующую адрес указанного файла в сети Интернет.{n} {n}А) .ru {n}Б) http {n}В) / {n}Г) .jpg {n}Д) moscow  {n}Е) :// {n}Ж) city{n}; БЕЖАВДГ;{n}Напомним, как формируется адрес в сети Интернет. Сначала указывается протокол, потом «://», потом сервер, затем «/», название файла указывается в конце. Таким образом, адрес будет следующим: http://city.ru/moscow.jpg. Следовательно, ответ БЕЖАВДГ.{n}
41;Доступ к файлу org.docx, находящемуся на сервере rez.ua, осуществляется по протоколу http. Фрагменты адреса файла закодированы буквами от А до Ж. Запишите последовательность этих букв, кодирующую адрес указанного файла в сети Интернет.{n} {n}А) ua{n}Б) .docx{n}В) ://{n}Г) /{n}Д) rez.{n}Е) http{n}Ж) org{n}; ЕВДАГЖБ;{n}Напомним, как формируется адрес в сети Интернет. Сначала указывается протокол, потом «://», потом сервер, затем «/», название файла указывается в конце. Таким образом, адрес будет следующим: http://rez.ua/org.docx. Следовательно, ответ ЕВДАГЖБ.{n}
42;Доступ к файлу table.xls, находящемуся на сервере sch.com, осуществляется по протоколу https. Фрагменты адреса файла закодированы буквами от А до Ж. Запишите последовательность этих букв, кодирующую адрес указанного файла в сети Интернет.{n}А) com{n}Б) https{n}В) ://{n}Г) sch.{n}Д) .xls{n}Е) table{n}Ж) /{n}; БВГАЖЕД;{n}Напомним, как формируется адрес в сети Интернет. Сначала указывается протокол, потом «://», потом сервер, затем «/», название файла указывается в конце. Таким образом, адрес будет следующим: https://sch.com/table.xls. Следовательно, ответ БВГАЖЕД.{n}
